loan_amnt,term,int_rate,installment,grade,emp_length,home_ownership,annual_inc,verification_status,purpose,dti,delinq_2yrs,fico_range_low,fico_range_high,loan_status,credit_risk
32595,60 months,10.51529881778028,727.4884437186731,B,2-4 years,MORTGAGE,125769.14573775626,Not Verified,home_improvement,16.185801137603974,3,845,898,Fully Paid,1
28959,60 months,19.955632351593472,742.8939721614978,A,5-9 years,OWN,112943.86706173103,Verified,credit_card,2.497901247900298,4,743,810,Fully Paid,0
5667,36 months,23.391577855979747,515.5445294318072,F,5-9 years,OTHER,52343.61828790923,Not Verified,car,32.84313447992964,0,650,882,Current,0
25852,36 months,29.95868778482374,928.8950689869183,E,2-4 years,RENT,138328.16514566378,Not Verified,credit_card,3.69383355781729,1,711,655,Fully Paid,1
34703,60 months,28.32783328358894,725.1358845279568,A,<1 year,OTHER,40074.048480097685,Source Verified,credit_card,26.960294258508448,3,802,893,Fully Paid,1
14337,36 months,21.06412998837979,756.0829554902348,B,<1 year,MORTGAGE,101480.16752423884,Not Verified,credit_card,2.259336960139282,4,817,867,Fully Paid,0
18659,36 months,15.5312013323518,875.5218134086107,C,1 year,OWN,23744.15347104743,Source Verified,small_business,26.914201512387645,2,703,775,Fully Paid,0
28203,36 months,20.90443411770582,346.6644304079719,D,10+ years,MORTGAGE,103683.57482224295,Source Verified,home_improvement,33.72147787710813,3,726,752,Charged Off,1
33761,36 months,24.641290452005798,826.3638134800327,A,10+ years,MORTGAGE,56028.76574353678,Verified,credit_card,15.952861076962295,0,654,882,Charged Off,0
8719,36 months,7.958404773084683,275.71654266084283,G,10+ years,MORTGAGE,78458.0070338836,Verified,credit_card,20.885059737287076,0,600,686,Fully Paid,0
24129,60 months,15.247622242407207,410.80775702039904,B,1 year,OWN,64884.3917674169,Verified,credit_card,16.0616695202113,3,689,791,Fully Paid,0
12483,36 months,25.99505714089043,402.04940884285844,G,10+ years,OTHER,42458.37831200729,Verified,small_business,12.019550345305557,3,755,686,Fully Paid,1
5539,36 months,14.5958237983261,980.6729215502265,G,2-4 years,MORTGAGE,100857.50271220363,Source Verified,small_business,32.13053602508513,4,652,657,Fully Paid,1
32355,36 months,19.296806780679663,870.8835013731342,G,1 year,OWN,134656.82216827897,Not Verified,small_business,10.880102949239587,3,785,880,Fully Paid,1
9964,36 months,19.694234021554955,731.0528754312338,G,2-4 years,RENT,144680.95149671246,Verified,credit_card,28.91773697557788,2,672,726,Fully Paid,0
33712,60 months,9.611906328340984,754.351085453851,G,1 year,OWN,45005.027210008964,Verified,car,8.247883170208091,4,787,790,Current,0
9835,60 months,14.05588604130721,605.8655149623139,E,10+ years,RENT,113258.46062818654,Verified,car,9.994151843133183,1,786,689,Fully Paid,0
25159,60 months,13.362782218548304,952.3816003976672,A,2-4 years,OWN,106364.1176587387,Not Verified,car,13.45844650308849,2,707,756,Charged Off,1
11042,60 months,5.65491771330162,546.6328775941254,A,2-4 years,OTHER,64639.11264469443,Verified,home_improvement,23.56625509575153,4,749,741,Fully Paid,0
19837,36 months,5.6047940972838814,442.46593888290505,D,2-4 years,MORTGAGE,22482.895915984358,Not Verified,credit_card,18.176892766381645,4,607,835,Fully Paid,0
28486,60 months,25.792426091894338,246.7318032384319,B,1 year,OTHER,109672.86215067259,Source Verified,car,29.805792393112817,0,849,667,Charged Off,0
12312,36 months,11.82677024932031,807.5850870349522,C,5-9 years,OWN,142914.33187273503,Source Verified,car,8.542692013447692,4,776,706,Fully Paid,0
10320,36 months,17.951969155970385,760.9995388680323,E,10+ years,MORTGAGE,102175.61584903467,Source Verified,car,0.42689151395336467,2,641,732,Charged Off,1
18216,36 months,12.468139339719325,445.9195346717214,B,2-4 years,RENT,76588.05414439243,Not Verified,credit_card,31.062298871408803,3,754,815,Fully Paid,0
27516,36 months,28.51698112788351,122.67407256330642,E,5-9 years,OWN,88270.00623451169,Verified,car,32.8659733552029,2,766,681,Fully Paid,1
29275,36 months,11.482418971644343,855.0975949462096,A,10+ years,MORTGAGE,45951.74499578928,Verified,car,2.379206524335582,1,810,863,Charged Off,0
32084,60 months,15.741420318473377,110.27618510866627,G,10+ years,RENT,117570.74128798589,Verified,credit_card,24.43630088633586,4,624,843,Fully Paid,1
7779,60 months,26.818256262115046,733.3298016661458,D,2-4 years,RENT,117034.57790128037,Verified,home_improvement,15.128271354923118,4,637,854,Charged Off,1
22308,60 months,26.048339169795216,973.2313987534513,D,2-4 years,OTHER,38917.24905036524,Verified,small_business,31.75582620778067,4,684,864,Charged Off,0
32532,60 months,9.652535446156932,493.8951953333831,F,1 year,OWN,134137.18972495568,Not Verified,car,34.97658216785914,4,751,674,Fully Paid,1
6581,36 months,25.06608274489276,311.4760644963575,C,5-9 years,RENT,54994.66613152969,Source Verified,small_business,34.04015067188996,0,623,869,Fully Paid,0
29098,60 months,16.454672168447317,734.3839090390435,D,5-9 years,MORTGAGE,147693.28792175994,Verified,home_improvement,31.088169894034085,0,659,835,Fully Paid,1
24708,36 months,17.07422180213388,835.4153278140267,G,2-4 years,RENT,69777.39182484196,Source Verified,home_improvement,10.762089149686517,3,810,852,Fully Paid,1
17677,60 months,8.336999310398594,591.7872844700626,A,10+ years,RENT,43124.92763548496,Not Verified,car,32.47558574273267,4,777,682,Fully Paid,1
10713,36 months,7.015037843928116,970.3317477305316,C,2-4 years,OTHER,65723.61447493479,Not Verified,credit_card,21.33913903625171,1,710,737,Fully Paid,0
28410,36 months,23.19848267434413,146.50184949216498,B,10+ years,OTHER,77223.44273063511,Verified,home_improvement,2.110264593283633,3,665,843,Fully Paid,0
21639,60 months,17.411528808882494,554.3160384740753,G,10+ years,MORTGAGE,29010.010494978327,Not Verified,small_business,18.277553995929956,4,741,807,Fully Paid,0
9804,36 months,15.92126756537949,746.6085525902951,G,2-4 years,OTHER,95168.38955902764,Source Verified,small_business,37.686316681199735,0,652,858,Fully Paid,0
23222,36 months,23.237705716309918,876.376424034261,D,<1 year,RENT,97692.21718295704,Verified,small_business,35.51437398942211,1,759,753,Charged Off,1
15136,60 months,24.137822474777742,261.33005071701103,C,5-9 years,RENT,116060.9591954314,Verified,small_business,4.090571239884642,3,705,683,Fully Paid,1
5009,36 months,8.97270419173384,820.0031335873133,A,10+ years,OTHER,23792.08599779663,Source Verified,home_improvement,29.76506742857481,1,695,751,Charged Off,1
24255,60 months,20.255628736941034,597.4363681466907,F,10+ years,RENT,90360.96787639792,Verified,car,32.23171463832939,4,819,776,Fully Paid,0
30373,60 months,8.383852056942139,456.8983137909669,E,<1 year,RENT,26877.966325186368,Verified,car,10.855527529470592,2,775,863,Fully Paid,1
28793,60 months,23.784377150726144,218.5435257211842,E,1 year,MORTGAGE,111148.74859566495,Source Verified,small_business,18.864342829643693,1,638,718,Fully Paid,1
28802,36 months,21.42387890667849,878.7661830180211,A,<1 year,OTHER,27244.63814112798,Verified,car,28.439517658547317,1,767,825,Fully Paid,1
34548,36 months,28.91536552708645,241.5458873617438,A,<1 year,RENT,138524.62028441223,Verified,small_business,17.561659552845917,0,641,689,Current,0
10124,36 months,6.72395040891053,378.8090732881893,E,10+ years,OTHER,111270.73369498455,Source Verified,small_business,4.511876754663078,4,710,828,Fully Paid,0
6015,60 months,6.426368028781358,361.0409787661932,F,5-9 years,MORTGAGE,85960.66946107043,Not Verified,credit_card,28.235297787268863,1,703,729,Fully Paid,0
31400,36 months,12.054676867330004,884.2726307717688,C,<1 year,OTHER,77395.51002655274,Source Verified,home_improvement,36.46554758941214,4,676,790,Fully Paid,0
34045,60 months,11.54264209339765,705.4326947880082,E,1 year,RENT,36987.441953724105,Verified,home_improvement,26.0993891362463,0,803,867,Fully Paid,0
32712,60 months,11.174469976799996,817.0132574722351,A,2-4 years,OTHER,57829.9206434062,Source Verified,small_business,30.952029942761357,4,607,680,Fully Paid,1
7193,36 months,27.656364513025917,325.4211089132491,D,<1 year,RENT,132964.6836527165,Verified,home_improvement,14.334501426313139,0,806,765,Fully Paid,0
13415,60 months,11.238654996237653,662.386689646299,B,<1 year,RENT,137578.8655031242,Verified,car,7.327929805065394,0,625,816,Fully Paid,0
18550,36 months,11.798743153215774,614.5713848293739,F,1 year,RENT,20097.202088169037,Source Verified,small_business,25.710946464731702,3,739,712,Fully Paid,0
19512,36 months,23.984956560449092,849.547339109444,G,5-9 years,MORTGAGE,97237.73089208166,Verified,credit_card,13.110848233648756,4,642,697,Charged Off,1
34524,36 months,16.2434960612635,915.4783544331344,F,<1 year,OTHER,113509.07917326476,Not Verified,car,34.402940759591715,2,778,736,Fully Paid,1
28833,36 months,24.41776392387953,110.94109432964812,D,<1 year,MORTGAGE,100437.10771948882,Verified,credit_card,4.905121999120263,3,709,697,Fully Paid,1
9158,36 months,6.6341539391096305,706.6179271529134,D,5-9 years,OTHER,30618.369432626016,Source Verified,credit_card,17.338547989324947,0,818,710,Fully Paid,0
34912,60 months,17.189279841834608,146.6522192077561,G,1 year,MORTGAGE,48304.23684385729,Not Verified,home_improvement,15.869104018735435,2,809,789,Fully Paid,0
25309,60 months,5.840340004582066,593.9727985696204,A,<1 year,OWN,52544.234759580184,Not Verified,home_improvement,37.522154142157184,1,836,727,Charged Off,1
11970,60 months,6.5663300863838625,358.8694561393104,E,5-9 years,RENT,128124.20206966165,Verified,small_business,6.125392024176155,1,699,833,Fully Paid,0
11938,36 months,27.660936333610273,376.0989395699271,C,<1 year,RENT,80215.92672015965,Source Verified,home_improvement,0.39387300048043805,3,662,667,Fully Paid,0
26168,36 months,8.48113427793988,417.66265310712095,F,2-4 years,MORTGAGE,83287.66755236078,Verified,credit_card,9.523408512284703,2,648,804,Fully Paid,0
18772,36 months,18.31051705688043,659.1632041446491,G,10+ years,OWN,141536.0960520861,Verified,credit_card,32.81107439074618,4,714,677,Fully Paid,0
25384,60 months,15.277390065017663,400.6449691018923,F,2-4 years,RENT,102821.16555111302,Source Verified,car,8.372872641880683,2,754,859,Fully Paid,1
23017,36 months,13.683583156471068,759.4291455312524,D,<1 year,OTHER,136826.8012018463,Source Verified,credit_card,9.635122548219307,3,736,729,Fully Paid,0
15344,60 months,27.49583364218181,464.07464701648274,E,1 year,MORTGAGE,79346.15119439928,Verified,small_business,5.195952181472432,4,846,829,Fully Paid,0
12266,60 months,5.545584919387237,161.51788027896276,F,10+ years,RENT,39426.713607378246,Not Verified,small_business,28.617448131061618,4,766,665,Fully Paid,0
13702,36 months,21.594742154389728,805.3838582356965,C,2-4 years,RENT,140891.62722963112,Verified,home_improvement,2.766967620216687,1,664,726,Charged Off,0
5384,36 months,29.08486085533876,357.1824921334354,D,5-9 years,MORTGAGE,79631.66503677997,Not Verified,home_improvement,13.248332093140863,2,798,835,Fully Paid,0
5404,60 months,19.00420458654605,489.4901916393364,C,1 year,MORTGAGE,43612.08484424684,Verified,home_improvement,11.299949064838582,4,817,870,Charged Off,0
13175,36 months,28.420561550827294,716.8994948997114,E,2-4 years,OTHER,59311.44623950989,Source Verified,small_business,22.206389191606192,3,670,786,Fully Paid,0
20158,60 months,6.306446982150594,399.21054143384083,F,5-9 years,OTHER,26604.33665956249,Not Verified,credit_card,29.21665060078942,1,843,675,Charged Off,0
34189,36 months,15.469832976854034,150.92709053204408,B,<1 year,RENT,80879.07688933007,Source Verified,home_improvement,21.315057387869896,4,606,677,Fully Paid,0
17763,36 months,11.503944774051279,436.5289423115322,F,5-9 years,RENT,130906.66234833076,Source Verified,car,37.24103971900271,2,799,754,Fully Paid,0
23384,60 months,23.270524124518246,950.0037244248731,E,2-4 years,MORTGAGE,141365.45928086963,Source Verified,home_improvement,38.05770555549328,1,679,726,Fully Paid,0
32332,36 months,29.532427262431167,677.5609575687024,F,2-4 years,RENT,141238.2869754737,Source Verified,small_business,14.458613139940617,2,666,813,Fully Paid,0
14860,60 months,11.413251561106195,704.3312338004862,G,<1 year,RENT,36279.90333173708,Source Verified,home_improvement,31.10721505099571,2,836,658,Fully Paid,1
10989,36 months,21.354365036851863,669.0539382738758,F,5-9 years,MORTGAGE,69667.00472643742,Verified,credit_card,29.552055330727587,2,737,824,Fully Paid,0
20106,60 months,9.952440818993503,279.0929250634931,A,5-9 years,RENT,23669.73875459183,Not Verified,home_improvement,35.71858366819309,1,841,855,Fully Paid,0
22844,60 months,19.133256364290247,476.50047769205213,F,<1 year,RENT,131171.49484629146,Verified,small_business,17.91774560830813,4,798,700,Fully Paid,0
28574,36 months,16.598312167208405,775.8458185269865,F,5-9 years,OWN,66638.2490627656,Verified,small_business,21.21892748791169,0,812,725,Fully Paid,1
28524,60 months,29.300133240788426,191.23560779784322,C,<1 year,OTHER,102045.21362599052,Verified,car,16.63097254326296,4,780,894,Fully Paid,0
8636,36 months,20.213181817411666,350.06749848074105,B,1 year,MORTGAGE,112936.79695004752,Source Verified,small_business,34.01507677198823,1,700,771,Fully Paid,0
